login_frequency,feature_usage_count,support_ticket_volume,payment_amount,account_age,churned
4.0,1.0,4.0,68.95,150,0
6.0,2.0,3.0,51.55,60,0
8.0,2.0,2.0,24.4,1860,0
9.0,4.0,5.0,96.8,570,0
4.0,1.0,3.0,70.05,270,0
2.0,1.0,1.0,19.5,1590,0
6.0,2.0,5.0,78.75,150,0
12.0,5.0,3.0,69.2,2130,0
4.0,1.0,0.0,19.55,30,0
9.0,3.0,3.0,80.65,540,1
14.0,6.0,4.0,103.65,2160,0
7.0,3.0,2.0,54.7,120,0
6.0,3.0,3.0,54.15,1770,0
4.0,1.0,3.0,71.1,30,1
8.0,3.0,3.0,84.85,930,0
3.0,1.0,1.0,20.0,90,0
12.0,6.0,3.0,106.25,1950,1
14.0,5.0,3.0,99.25,1470,0
3.0,1.0,0.0,19.35,60,0
3.0,1.0,1.0,20.8,1590,1
10.0,4.0,3.0,94.75,1650,0
18.0,8.0,1.0,114.05,2160,0
4.0,2.0,4.0,74.9,1080,0
3.0,1.0,1.0,19.8,300,0
8.0,4.0,4.0,94.0,30,1
16.0,7.0,1.0,80.85,2160,0
9.0,3.0,1.0,54.65,840,0
11.0,4.0,7.0,91.7,1140,0
18.0,8.0,1.0,118.6,1830,0
6.0,2.0,1.0,24.55,1560,0
4.0,1.0,1.0,19.45,2010,0
20.0,8.0,5.0,116.15,1020,0
13.0,6.0,0.0,80.6,1620,0
4.0,1.0,0.0,20.3,30,0
9.0,4.0,3.0,89.85,450,1
2.0,1.0,5.0,46.0,120,1
10.0,4.0,0.0,66.25,270,1
14.0,5.0,3.0,99.8,1380,0
8.0,4.0,1.0,90.0,660,1
5.0,1.0,3.0,70.45,1140,1
14.0,6.0,1.0,75.0,1650,0
5.0,1.0,0.0,19.9,30,0
9.0,3.0,3.0,80.3,1920,0
5.0,1.0,1.0,19.75,1590,1
17.0,7.0,1.0,84.3,1740,0
10.0,4.0,1.0,54.05,1680,0
12.0,6.0,3.0,104.9,2160,0
10.0,3.0,1.0,53.95,30,1
10.0,5.0,4.0,97.25,2160,0
9.0,3.0,4.0,83.05,660,0
14.0,6.0,3.0,105.5,240,1
6.0,2.0,4.0,81.0,480,1
8.0,3.0,0.0,41.1,1170,0
3.0,1.0,4.0,45.0,360,0
13.0,5.0,3.0,74.55,1620,0
9.0,3.0,1.0,40.2,540,0
13.0,5.0,0.0,70.5,960,0
4.0,1.0,3.0,19.75,1230,0
4.0,2.0,2.0,24.65,2010,0
12.0,6.0,5.0,104.25,1950,0
18.0,7.0,1.0,78.35,750,0
6.0,1.0,4.0,69.8,30,1
18.0,7.0,2.0,109.7,2010,0
8.0,2.0,4.0,73.75,210,1
7.0,2.0,3.0,33.45,1290,0
10.0,4.0,3.0,94.6,720,0
9.0,3.0,2.0,54.55,270,1
4.0,1.0,1.0,20.2,2070,0
3.0,1.0,0.0,20.3,1110,0
8.0,3.0,0.0,39.4,600,0
5.0,1.0,3.0,69.15,210,0
6.0,2.0,5.0,76.25,1110,1
10.0,4.0,6.0,93.9,150,1
7.0,3.0,3.0,51.35,1230,0
13.0,5.0,4.0,100.05,1620,0
3.0,1.0,5.0,70.4,90,1
2.0,1.0,2.0,20.3,2070,0
12.0,5.0,1.0,94.45,1590,0
10.0,3.0,4.0,46.4,540,0
12.0,6.0,2.0,104.05,1920,0
9.0,4.0,3.0,91.15,930,1
1.0,0.0,2.0,24.9,600,0
10.0,4.0,0.0,59.6,1710,0
17.0,7.0,4.0,108.5,1890,0
8.0,3.0,2.0,40.55,390,0
8.0,3.0,2.0,58.95,1440,0
2.0,1.0,3.0,70.95,60,1
2.0,1.0,1.0,20.75,1710,0
15.0,7.0,1.0,113.15,2130,0
7.0,2.0,4.0,48.8,210,0
7.0,3.0,3.0,63.05,480,0
12.0,5.0,5.0,100.85,1020,0
11.0,5.0,4.0,99.5,1110,1
7.0,3.0,3.0,80.55,480,0
12.0,5.0,3.0,64.4,1440,0
12.0,5.0,0.0,75.2,1740,0
16.0,7.0,0.0,84.9,2160,0
2.0,1.0,1.0,19.3,210,0
10.0,4.0,4.0,83.9,1140,1
16.0,8.0,1.0,117.45,1440,1
15.0,6.0,6.0,104.4,300,1
13.0,6.0,0.0,74.65,900,0
7.0,3.0,4.0,59.05,930,0
13.0,5.0,1.0,69.1,1380,0
5.0,1.0,5.0,20.55,1500,0
5.0,2.0,2.0,76.55,840,0
13.0,6.0,1.0,62.5,1980,0
3.0,1.0,3.0,29.4,240,1
9.0,4.0,5.0,94.9,1230,0
16.0,7.0,2.0,111.65,2160,0
5.0,1.0,1.0,19.9,210,0
5.0,1.0,1.0,20.45,1140,0
13.0,6.0,3.0,106.05,1320,0
20.0,8.0,2.0,113.45,1410,0
11.0,4.0,2.0,92.55,1590,0
10.0,4.0,3.0,65.6,120,0
8.0,3.0,3.0,84.35,600,0
6.0,1.0,2.0,44.65,60,1
14.0,5.0,3.0,71.1,1710,0
8.0,4.0,3.0,85.15,1320,0
8.0,2.0,2.0,49.7,720,0
4.0,1.0,2.0,30.2,450,0
2.0,0.0,2.0,25.25,90,1
10.0,4.0,3.0,84.05,120,1
7.0,3.0,3.0,85.7,1110,1
6.0,2.0,4.0,74.7,30,1
7.0,3.0,1.0,56.35,720,0
9.0,4.0,5.0,90.8,150,1
14.0,6.0,3.0,107.55,990,0
2.0,1.0,0.0,19.85,1740,0
12.0,5.0,3.0,95.9,2160,0
8.0,2.0,0.0,23.85,2130,0
14.0,6.0,4.0,106.15,840,1
15.0,7.0,0.0,83.85,1530,0
15.0,7.0,2.0,85.35,900,1
11.0,4.0,2.0,84.8,2160,0
9.0,4.0,3.0,90.85,1080,1
12.0,6.0,1.0,76.1,420,0
13.0,6.0,1.0,74.55,2160,0
8.0,2.0,3.0,39.2,660,0
10.0,3.0,4.0,79.55,60,0
6.0,1.0,0.0,19.6,450,0
5.0,1.0,2.0,19.55,1530,0
8.0,3.0,0.0,39.15,2100,0
5.0,1.0,0.0,20.1,2130,0
13.0,5.0,2.0,99.95,1170,0
10.0,4.0,4.0,59.8,1830,0
5.0,2.0,3.0,49.75,1560,0
3.0,1.0,3.0,35.75,30,1
16.0,7.0,3.0,108.5,1920,0
13.0,4.0,1.0,60.15,1860,0
3.0,1.0,2.0,19.05,900,0
4.0,1.0,2.0,46.0,120,1
15.0,7.0,0.0,84.0,1890,0
3.0,1.0,3.0,44.55,30,0
15.0,6.0,2.0,103.45,450,0
10.0,3.0,4.0,80.65,810,0
11.0,5.0,2.0,57.2,120,0
15.0,7.0,4.0,110.75,2160,0
5.0,2.0,0.0,24.7,1350,0
15.0,6.0,1.0,97.05,1350,0
13.0,6.0,0.0,76.35,1080,0
8.0,4.0,5.0,89.4,510,1
4.0,1.0,2.0,18.9,30,0
7.0,2.0,5.0,74.45,480,0
2.0,1.0,0.0,19.8,90,1
8.0,2.0,2.0,50.9,120,1
15.0,7.0,0.0,84.4,2130,0
6.0,2.0,1.0,24.4,300,0
2.0,1.0,2.0,20.05,600,0
8.0,2.0,4.0,81.0,120,1
13.0,5.0,3.0,98.35,780,1
6.0,2.0,3.0,55.5,120,0
8.0,3.0,2.0,51.0,150,1
8.0,4.0,5.0,91.65,120,1
6.0,3.0,5.0,84.3,870,0
14.0,5.0,3.0,100.2,60,0
3.0,1.0,1.0,19.4,870,0
10.0,3.0,3.0,90.85,30,1
4.0,1.0,5.0,69.4,30,1
8.0,4.0,3.0,94.45,240,1
2.0,1.0,0.0,20.4,390,0
12.0,5.0,4.0,94.75,1770,0
3.0,1.0,2.0,20.15,30,1
10.0,4.0,6.0,95.7,1500,1
3.0,1.0,5.0,44.35,540,0
13.0,5.0,3.0,74.55,510,0
11.0,5.0,2.0,73.6,1410,0
6.0,2.0,4.0,74.95,780,1
8.0,3.0,3.0,47.95,180,1
6.0,2.0,4.0,50.1,570,0
9.0,4.0,0.0,63.6,90,1
9.0,4.0,3.0,53.0,2040,0
5.0,1.0,3.0,19.85,60,0
2.0,0.0,2.0,24.35,210,0
4.0,1.0,1.0,19.55,540,0
7.0,2.0,0.0,25.05,2130,0
11.0,5.0,4.0,93.8,390,0
7.0,2.0,0.0,36.85,90,1
13.0,6.0,4.0,103.75,2160,0
9.0,4.0,4.0,56.75,1980,0
4.0,1.0,2.0,20.8,720,0
3.0,1.0,2.0,44.1,30,1
7.0,2.0,2.0,24.45,1680,0
5.0,2.0,3.0,25.6,660,0
8.0,3.0,2.0,50.75,420,1
13.0,6.0,4.0,104.4,1830,1
5.0,2.0,5.0,39.3,1200,1
11.0,4.0,3.0,59.65,1260,0
18.0,7.0,0.0,83.3,2160,0
8.0,3.0,3.0,79.55,360,0
7.0,2.0,0.0,24.45,2130,0
5.0,1.0,2.0,19.2,780,0
4.0,1.0,4.0,29.8,210,0
4.0,1.0,3.0,45.5,180,0
15.0,6.0,3.0,106.45,1740,1
4.0,1.0,3.0,30.05,1530,0
13.0,6.0,0.0,65.65,2160,0
14.0,4.0,4.0,96.05,540,1
6.0,2.0,7.0,75.1,210,1
14.0,6.0,1.0,74.05,1410,0
3.0,1.0,3.0,44.7,60,1
14.0,7.0,1.0,110.75,1860,0
4.0,1.0,1.0,19.7,480,0
6.0,2.0,2.0,49.5,180,0
8.0,3.0,2.0,55.0,570,1
8.0,3.0,2.0,43.95,2070,0
5.0,2.0,4.0,74.35,330,1
21.0,7.0,1.0,111.15,1920,0
16.0,6.0,4.0,104.7,1170,1
9.0,3.0,3.0,55.7,450,1
6.0,1.0,1.0,20.6,750,0
4.0,1.0,1.0,19.65,180,0
18.0,8.0,1.0,115.8,1980,0
14.0,7.0,1.0,88.65,1830,0
15.0,5.0,3.0,94.5,1290,0
3.0,1.0,1.0,20.1,360,0
5.0,1.0,2.0,34.65,690,0
11.0,4.0,3.0,52.3,2130,0
9.0,4.0,1.0,65.0,1020,0
2.0,1.0,1.0,19.85,150,1
5.0,2.0,1.0,35.45,1230,0
2.0,1.0,3.0,19.7,2160,0
10.0,4.0,3.0,95.6,420,0
2.0,1.0,1.0,19.85,1230,0
6.0,3.0,6.0,81.85,690,0
17.0,7.0,4.0,109.3,2130,0
4.0,1.0,3.0,70.3,30,1
6.0,2.0,1.0,25.4,2160,0
4.0,1.0,5.0,69.8,180,0
5.0,1.0,1.0,20.0,690,0
7.0,3.0,3.0,85.55,300,1
16.0,7.0,1.0,109.9,2160,0
4.0,2.0,2.0,50.3,210,0
8.0,4.0,4.0,94.5,180,1
15.0,5.0,2.0,101.5,270,0
10.0,4.0,4.0,89.15,360,0
3.0,1.0,0.0,19.4,30,0
3.0,1.0,2.0,29.9,1440,0
4.0,2.0,4.0,78.8,600,0
8.0,3.0,5.0,85.35,480,1
5.0,2.0,4.0,79.65,60,1
3.0,1.0,3.0,19.3,300,0
8.0,2.0,4.0,79.6,60,1
12.0,5.0,1.0,96.8,600,0
3.0,1.0,0.0,20.65,600,0
3.0,1.0,0.0,19.8,570,0
9.0,4.0,3.0,90.6,570,1
15.0,6.0,2.0,104.6,660,0
9.0,3.0,4.0,80.05,1050,0
2.0,1.0,2.0,45.15,30,0
6.0,2.0,4.0,73.15,1170,0
12.0,5.0,1.0,99.1,1620,0
3.0,1.0,0.0,20.2,30,1
13.0,6.0,3.0,106.05,1980,1
12.0,6.0,2.0,105.35,1680,0
2.0,1.0,3.0,45.65,540,0
8.0,3.0,4.0,79.95,480,0
9.0,3.0,2.0,54.45,2040,0
5.0,2.0,0.0,25.1,1590,0
16.0,7.0,3.0,84.7,2160,0
6.0,2.0,4.0,75.85,270,0
6.0,2.0,3.0,48.8,900,0
11.0,5.0,4.0,99.15,1080,1
7.0,2.0,1.0,35.2,540,0
12.0,6.0,1.0,76.25,1650,0
11.0,4.0,2.0,55.9,1170,1
8.0,3.0,5.0,82.35,630,1
7.0,3.0,1.0,40.4,60,1
5.0,2.0,3.0,24.9,990,0
10.0,4.0,2.0,54.3,1320,0
9.0,4.0,1.0,66.3,900,0
4.0,1.0,3.0,20.9,2130,0
7.0,2.0,3.0,75.35,120,1
7.0,3.0,3.0,85.15,1050,1
6.0,2.0,4.0,75.35,30,0
15.0,6.0,3.0,104.45,690,0
9.0,3.0,4.0,49.45,660,0
6.0,1.0,3.0,19.45,1470,0
9.0,4.0,3.0,92.15,1260,0
10.0,4.0,4.0,93.8,990,1
5.0,1.0,0.0,19.85,210,0
13.0,6.0,2.0,100.25,2010,0
10.0,5.0,2.0,95.7,450,0
10.0,5.0,6.0,93.15,2010,0
10.0,5.0,2.0,69.7,1590,0
2.0,1.0,1.0,19.8,630,0
14.0,5.0,0.0,71.35,1200,0
3.0,1.0,0.0,20.75,660,0
6.0,2.0,0.0,40.6,1170,0
2.0,1.0,0.0,20.4,1350,1
5.0,1.0,0.0,20.35,60,0
2.0,1.0,0.0,19.75,1710,0
5.0,2.0,3.0,54.4,240,0
10.0,5.0,4.0,94.7,210,1
2.0,1.0,5.0,30.5,180,1
3.0,1.0,0.0,20.45,210,0
11.0,4.0,4.0,66.15,1470,0
10.0,5.0,2.0,89.85,1950,0
3.0,1.0,3.0,45.05,1650,0
18.0,8.0,1.0,86.85,2130,0
18.0,6.0,1.0,96.75,1050,0
6.0,2.0,5.0,77.0,90,1
4.0,1.0,0.0,20.1,330,1
6.0,2.0,3.0,75.3,30,1
16.0,7.0,4.0,106.65,510,0
16.0,7.0,3.0,110.15,2160,0
10.0,3.0,4.0,82.85,840,0
4.0,1.0,2.0,20.1,540,0
11.0,5.0,1.0,99.2,1200,1
7.0,3.0,2.0,59.45,1560,0
9.0,3.0,3.0,58.6,1410,0
5.0,2.0,2.0,49.7,690,0
13.0,5.0,2.0,65.85,1980,0
7.0,2.0,6.0,73.5,240,0
7.0,3.0,4.0,85.5,1410,1
2.0,1.0,1.0,20.05,210,1
18.0,8.0,1.0,113.65,2130,0
11.0,4.0,4.0,83.4,1500,0
10.0,5.0,2.0,65.65,1380,0
4.0,1.0,4.0,70.4,30,1
12.0,5.0,0.0,61.35,1980,0
12.0,4.0,3.0,85.9,1260,0
4.0,2.0,2.0,75.65,150,0
6.0,2.0,2.0,49.75,210,1
12.0,5.0,2.0,70.9,870,0
6.0,2.0,3.0,49.85,810,0
6.0,2.0,4.0,75.3,450,1
3.0,1.0,2.0,20.1,750,0
8.0,4.0,3.0,94.0,330,1
15.0,7.0,4.0,103.05,1710,0
18.0,8.0,2.0,118.35,2010,1
10.0,5.0,3.0,99.7,1410,0
5.0,2.0,4.0,81.9,390,0
5.0,1.0,2.0,30.45,240,1
10.0,4.0,3.0,96.1,1320,1
9.0,4.0,2.0,66.2,2130,0
14.0,6.0,4.0,104.25,720,1
6.0,3.0,3.0,80.2,450,1
7.0,1.0,0.0,19.75,30,0
6.0,2.0,3.0,72.6,60,0
17.0,8.0,2.0,116.5,1650,0
14.0,6.0,2.0,106.8,2130,0
5.0,2.0,0.0,24.95,1500,0
9.0,3.0,5.0,89.25,30,0
7.0,1.0,2.0,19.25,150,0
19.0,7.0,4.0,104.55,1980,0
19.0,7.0,1.0,87.2,1470,0
3.0,1.0,2.0,30.75,90,0
9.0,2.0,0.0,25.7,1980,0
8.0,3.0,3.0,86.2,330,0
5.0,1.0,2.0,30.1,840,0
14.0,6.0,3.0,99.35,1950,0
4.0,1.0,2.0,19.2,1860,0
3.0,1.0,3.0,20.1,60,0
3.0,1.0,1.0,20.35,60,0
6.0,2.0,1.0,25.65,1650,0
8.0,4.0,3.0,94.55,1230,0
18.0,6.0,3.0,104.2,510,1
12.0,4.0,2.0,94.4,900,0
6.0,3.0,2.0,56.1,510,0
11.0,5.0,0.0,68.25,480,0
4.0,2.0,3.0,24.75,2160,0
4.0,2.0,4.0,76.25,270,0
7.0,2.0,4.0,74.35,30,0
10.0,3.0,1.0,54.15,690,0
5.0,1.0,1.0,19.45,240,0
4.0,2.0,3.0,34.95,570,0
7.0,3.0,3.0,53.65,210,0
3.0,1.0,3.0,69.65,30,1
14.0,6.0,3.0,104.0,1830,0
14.0,5.0,1.0,70.35,1710,0
4.0,2.0,5.0,80.8,270,1
9.0,4.0,3.0,64.85,450,0
3.0,1.0,1.0,19.65,30,0
3.0,1.0,4.0,45.9,360,0
2.0,1.0,0.0,20.0,1620,0
6.0,1.0,2.0,44.8,120,0
7.0,2.0,4.0,80.3,210,1
4.0,1.0,0.0,20.35,600,0
8.0,3.0,1.0,45.8,780,0
9.0,3.0,6.0,84.1,1080,1
16.0,7.0,1.0,108.95,1590,0
10.0,4.0,1.0,69.35,90,1
17.0,6.0,0.0,64.35,2040,0
18.0,8.0,0.0,90.8,2160,0
6.0,2.0,0.0,24.95,360,0
9.0,3.0,3.0,79.6,1020,1
9.0,4.0,4.0,84.7,2040,0
11.0,5.0,0.0,70.8,1500,0
5.0,1.0,4.0,36.45,30,1
12.0,6.0,3.0,104.4,1230,0
11.0,5.0,4.0,101.5,900,0
10.0,3.0,2.0,54.3,30,0
13.0,5.0,4.0,103.95,870,0
18.0,8.0,3.0,91.1,690,0
6.0,1.0,0.0,19.95,1800,0
6.0,2.0,2.0,26.45,2160,0
9.0,4.0,3.0,89.4,660,1
14.0,6.0,0.0,75.1,2160,0
14.0,6.0,4.0,108.1,1980,0
15.0,7.0,3.0,110.15,2160,0
12.0,3.0,5.0,80.35,1410,1
16.0,7.0,2.0,111.5,1530,0
16.0,6.0,4.0,106.5,2100,0
5.0,1.0,1.0,19.9,270,0
18.0,7.0,1.0,111.1,1770,0
9.0,4.0,1.0,70.7,90,0
4.0,0.0,4.0,24.85,1140,0
11.0,5.0,4.0,91.2,1110,0
11.0,5.0,0.0,65.6,1110,0
4.0,2.0,4.0,40.65,720,1
9.0,4.0,1.0,59.45,420,0
17.0,7.0,2.0,109.95,2160,0
10.0,5.0,2.0,60.45,1590,1
9.0,3.0,5.0,84.9,240,1
6.0,3.0,3.0,38.5,2160,0
10.0,4.0,3.0,92.55,510,0
7.0,2.0,4.0,73.55,60,1
7.0,1.0,2.0,20.15,240,1
6.0,2.0,4.0,34.7,1440,1
5.0,2.0,1.0,24.5,300,0
7.0,1.0,1.0,19.7,0,0
3.0,1.0,1.0,20.6,30,0
13.0,4.0,1.0,58.0,870,0
15.0,6.0,3.0,107.45,1950,0
10.0,5.0,3.0,65.5,240,0
4.0,2.0,1.0,25.45,1830,0
12.0,5.0,4.0,100.15,1350,0
15.0,6.0,3.0,104.45,2160,0
4.0,1.0,1.0,21.15,360,0
8.0,4.0,5.0,96.2,210,0
3.0,1.0,2.0,44.4,270,0
15.0,6.0,4.0,107.55,1290,1
12.0,5.0,2.0,94.35,1740,0
15.0,5.0,5.0,98.75,480,1
6.0,1.0,1.0,20.3,60,0
11.0,5.0,4.0,101.15,240,1
14.0,6.0,4.0,105.75,1200,0
8.0,3.0,5.0,81.15,270,0
11.0,4.0,1.0,89.55,1230,0
7.0,3.0,3.0,54.75,780,0
8.0,3.0,1.0,53.75,990,0
15.0,6.0,2.0,105.75,2040,0
12.0,6.0,1.0,105.85,1950,0
10.0,4.0,0.0,64.2,1650,0
10.0,4.0,4.0,88.7,600,1
8.0,3.0,3.0,87.7,570,0
9.0,4.0,4.0,89.3,1350,0
3.0,1.0,1.0,20.15,2100,0
8.0,2.0,4.0,79.75,60,1
9.0,4.0,4.0,94.55,810,1
4.0,1.0,1.0,20.05,360,0
12.0,6.0,1.0,67.2,2160,0
9.0,4.0,5.0,94.55,360,0
3.0,1.0,5.0,69.05,150,1
15.0,7.0,4.0,107.5,2130,0
10.0,5.0,1.0,73.0,1050,0
17.0,8.0,2.0,114.75,2100,0
6.0,2.0,3.0,76.05,930,0
10.0,5.0,2.0,96.25,1560,1
11.0,5.0,3.0,101.1,1110,1
14.0,6.0,6.0,104.7,2070,1
6.0,2.0,4.0,77.9,900,0
9.0,4.0,3.0,90.65,990,0
18.0,7.0,2.0,110.45,1620,0
12.0,5.0,0.0,68.7,1770,0
10.0,3.0,4.0,44.85,1650,0
3.0,1.0,4.0,29.8,2070,0
10.0,4.0,5.0,88.9,1980,0
12.0,4.0,2.0,58.75,1110,0
4.0,1.0,2.0,19.85,270,0
19.0,7.0,0.0,86.9,2070,0
8.0,3.0,6.0,59.65,300,0
7.0,3.0,3.0,55.25,1200,1
7.0,3.0,2.0,66.4,390,0
9.0,4.0,5.0,90.1,180,1
4.0,1.0,1.0,20.15,2070,0
15.0,7.0,1.0,108.1,1980,0
8.0,3.0,2.0,53.75,330,1
12.0,4.0,0.0,56.9,1380,0
8.0,3.0,3.0,89.3,180,1
19.0,7.0,2.0,109.6,1680,0
7.0,2.0,0.0,25.15,2100,0
16.0,6.0,1.0,79.15,990,0
11.0,5.0,0.0,66.75,2160,0
9.0,4.0,5.0,95.2,90,1
6.0,2.0,0.0,48.8,570,0
5.0,2.0,5.0,45.7,150,1
15.0,6.0,1.0,80.7,2130,0
6.0,2.0,3.0,74.5,240,1
2.0,1.0,1.0,20.55,30,0
4.0,2.0,3.0,79.65,30,1
16.0,8.0,3.0,115.1,1830,0
12.0,5.0,1.0,59.7,2130,0
10.0,4.0,4.0,86.45,2040,0
5.0,2.0,0.0,33.7,1380,0
9.0,3.0,4.0,80.1,990,0
15.0,7.0,2.0,104.05,1590,0
16.0,7.0,3.0,108.75,1500,0
7.0,3.0,1.0,41.1,1710,0
4.0,1.0,0.0,20.35,1620,0
14.0,6.0,7.0,105.9,1800,0
11.0,5.0,2.0,101.3,840,1
6.0,2.0,4.0,80.05,30,1
8.0,4.0,9.0,89.2,870,1
11.0,4.0,0.0,65.5,300,0
7.0,3.0,3.0,40.45,1290,0
5.0,1.0,4.0,70.45,390,0
16.0,6.0,3.0,78.8,1290,0
7.0,3.0,4.0,83.65,570,1
11.0,3.0,3.0,90.1,30,0
12.0,6.0,2.0,82.45,2070,0
5.0,1.0,2.0,20.25,1830,0
13.0,5.0,1.0,66.25,1290,0
4.0,1.0,0.0,19.5,180,1
5.0,2.0,0.0,51.25,30,1
6.0,3.0,4.0,89.7,1680,0
17.0,6.0,0.0,64.55,2100,0
2.0,1.0,4.0,45.6,30,1
10.0,5.0,3.0,93.65,1470,0
5.0,2.0,1.0,49.65,180,1
14.0,6.0,2.0,73.6,960,0
15.0,7.0,1.0,109.75,2160,0
13.0,4.0,0.0,61.45,1110,0
13.0,6.0,1.0,106.4,2070,0
14.0,6.0,0.0,81.9,780,0
15.0,6.0,4.0,105.2,1740,0
7.0,3.0,1.0,54.6,720,0
3.0,1.0,0.0,20.55,150,0
3.0,1.0,0.0,20.0,450,1
4.0,1.0,0.0,19.7,900,0
11.0,5.0,0.0,66.05,1650,0
4.0,1.0,3.0,34.0,750,1
12.0,5.0,2.0,92.5,300,1
14.0,5.0,1.0,54.05,1320,0
9.0,4.0,1.0,58.9,1410,0
9.0,3.0,3.0,88.35,390,1
17.0,7.0,2.0,107.95,1470,1
13.0,5.0,2.0,96.9,1920,0
5.0,1.0,1.0,19.1,30,0
4.0,2.0,2.0,50.0,600,0
6.0,3.0,1.0,45.4,1110,0
8.0,3.0,5.0,85.45,900,0
16.0,7.0,4.0,84.1,1140,0
4.0,2.0,4.0,74.45,30,1
7.0,3.0,5.0,64.75,1110,1
12.0,6.0,1.0,66.25,1560,0
13.0,6.0,0.0,76.9,2130,0
9.0,4.0,3.0,89.8,780,1
12.0,6.0,3.0,74.6,1980,0
17.0,8.0,1.0,116.95,2160,0
6.0,2.0,4.0,40.65,750,0
21.0,8.0,3.0,114.35,2070,0
10.0,5.0,3.0,69.7,1590,0
8.0,4.0,3.0,95.5,360,1
13.0,5.0,2.0,98.65,780,0
12.0,3.0,3.0,61.65,630,0
8.0,3.0,5.0,89.35,30,0
11.0,5.0,2.0,95.4,1440,0
5.0,2.0,3.0,35.4,780,0
3.0,1.0,1.0,19.95,1800,0
4.0,1.0,0.0,19.25,540,0
4.0,1.0,0.0,29.65,300,1
9.0,4.0,5.0,84.5,150,1
2.0,1.0,2.0,20.4,120,0
6.0,2.0,1.0,24.75,1950,0
9.0,2.0,0.0,25.35,2100,0
12.0,4.0,7.0,90.7,540,1
3.0,1.0,1.0,20.0,1860,0
9.0,3.0,4.0,59.75,1980,0
16.0,7.0,1.0,82.5,1950,0
4.0,1.0,3.0,70.3,90,1
5.0,1.0,2.0,20.35,1020,0
9.0,4.0,5.0,90.8,480,0
18.0,6.0,3.0,103.95,1620,1
17.0,6.0,3.0,104.95,1500,0
14.0,6.0,2.0,105.25,2130,0
7.0,2.0,4.0,74.75,300,1
6.0,2.0,0.0,50.8,30,1
4.0,2.0,2.0,23.75,540,0
6.0,3.0,0.0,61.3,120,0
13.0,6.0,3.0,75.8,1740,0
13.0,5.0,5.0,98.0,1680,0
6.0,2.0,3.0,80.25,60,1
8.0,3.0,4.0,78.9,960,1
12.0,4.0,2.0,52.0,1680,0
6.0,3.0,3.0,84.75,1080,1
10.0,4.0,0.0,64.4,120,0
6.0,3.0,3.0,85.45,1590,1
9.0,1.0,5.0,45.8,300,0
3.0,1.0,2.0,30.5,120,0
3.0,1.0,1.0,19.9,30,1
6.0,1.0,4.0,69.15,1530,0
13.0,5.0,4.0,99.45,360,1
8.0,3.0,2.0,49.25,180,0
7.0,3.0,1.0,39.35,1890,0
3.0,1.0,5.0,70.6,30,1
14.0,6.0,2.0,105.1,1440,0
5.0,2.0,3.0,81.0,150,1
5.0,1.0,6.0,20.1,1050,0
8.0,3.0,4.0,84.85,180,1
2.0,1.0,2.0,19.75,60,0
4.0,1.0,1.0,19.75,1500,0
4.0,1.0,4.0,70.4,990,0
5.0,1.0,2.0,20.45,930,0
3.0,1.0,0.0,20.35,270,0
19.0,7.0,0.0,86.2,1620,0
12.0,5.0,3.0,95.65,1380,0
13.0,6.0,4.0,103.8,1020,0
12.0,5.0,4.0,97.2,2130,0
12.0,5.0,0.0,63.55,1890,0
6.0,2.0,0.0,24.95,1530,0
9.0,4.0,3.0,89.15,780,1
11.0,5.0,6.0,99.0,1920,0
2.0,0.0,2.0,24.8,30,1
11.0,4.0,3.0,85.55,1830,0
12.0,4.0,4.0,94.0,450,0
13.0,6.0,1.0,105.65,1920,1
5.0,2.0,3.0,50.3,540,0
10.0,4.0,4.0,95.0,1710,0
8.0,4.0,3.0,61.4,420,0
9.0,3.0,4.0,80.55,540,0
10.0,3.0,6.0,78.5,2160,0
18.0,8.0,2.0,114.3,2100,0
4.0,1.0,0.0,20.05,1140,0
14.0,5.0,1.0,62.65,2040,0
4.0,2.0,4.0,80.85,390,1
12.0,5.0,5.0,92.7,1950,0
11.0,5.0,4.0,100.45,900,0
11.0,5.0,1.0,75.2,1530,0
8.0,4.0,6.0,84.75,930,0
8.0,3.0,3.0,89.45,270,1
18.0,7.0,0.0,79.5,2160,0
10.0,4.0,2.0,72.15,300,1
4.0,1.0,0.0,19.8,1110,0
10.0,5.0,1.0,76.4,60,1
13.0,5.0,5.0,100.9,1650,0
11.0,5.0,4.0,95.3,990,0
11.0,4.0,2.0,90.95,1380,0
12.0,3.0,1.0,54.5,30,0
10.0,3.0,5.0,61.6,600,1
6.0,3.0,3.0,79.9,270,1
9.0,4.0,5.0,96.15,960,1
5.0,2.0,2.0,49.6,570,0
12.0,5.0,0.0,65.3,2100,1
7.0,2.0,1.0,25.0,1830,0
2.0,1.0,3.0,45.45,780,0
17.0,6.0,6.0,107.75,1350,0
8.0,4.0,3.0,89.1,1860,0
8.0,1.0,1.0,19.65,30,1
2.0,1.0,3.0,44.75,90,0
14.0,6.0,3.0,101.6,1230,0
16.0,6.0,2.0,103.15,2010,0
9.0,3.0,4.0,84.65,30,1
11.0,5.0,4.0,95.65,2130,0
13.0,5.0,3.0,75.1,1110,0
11.0,4.0,0.0,61.35,1800,0
4.0,1.0,5.0,69.55,30,1
5.0,1.0,0.0,19.7,180,0
3.0,1.0,3.0,31.05,390,1
5.0,2.0,3.0,51.0,330,0
